,datetime,open,high,low,close,volume
2020-12-04 19:00:00,1607104800000,69.038,69.654,68.857,69.448,83.642
2020-12-04 20:00:00,1607108400000,69.471,69.653,69.411,69.448,62.925
2020-12-04 21:00:00,1607112000000,69.35,69.35,68.671,68.993,36.695
2020-12-04 22:00:00,1607115600000,68.993,69.014,66.888,67.527,246.14
2020-12-04 23:00:00,1607119200000,67.55,67.664,64.5,65.005,344.651
2020-12-05 00:00:00,1607122800000,65.234,67.218,65.212,66.026,505.63
2020-12-05 01:00:00,1607126400000,65.795,66.774,65.226,66.666,248.548
2020-12-05 02:00:00,1607130000000,66.669,66.858,65.658,65.716,103.565
2020-12-05 03:00:00,1607133600000,65.905,66.821,65.905,66.624,107.7
2020-12-05 04:00:00,1607137200000,66.722,67.048,66.377,66.641,68.197
2020-12-05 05:00:00,1607140800000,66.786,67.81,66.786,67.514,166.251
2020-12-05 06:00:00,1607144400000,67.453,68.055,67.35,68.003,52.331
2020-12-05 07:00:00,1607148000000,67.823,68.451,67.669,68.266,82.584
2020-12-05 08:00:00,1607151600000,68.403,68.551,67.746,67.823,82.708
2020-12-05 09:00:00,1607155200000,67.886,69.834,67.886,69.587,144.011
2020-12-05 10:00:00,1607158800000,69.448,69.587,68.735,69.291,389.863
2020-12-05 11:00:00,1607162400000,69.439,69.491,68.638,69.143,350.457
2020-12-05 12:00:00,1607166000000,69.007,69.007,68.383,68.487,70.736
2020-12-05 13:00:00,1607169600000,68.688,69.331,68.414,69.246,48.356
2020-12-05 14:00:00,1607173200000,69.137,69.143,67.823,68.14,180.058
2020-12-05 15:00:00,1607176800000,68.254,68.699,68.071,68.699,63.979
2020-12-05 16:00:00,1607180400000,68.699,69.371,68.387,68.719,265.199
2020-12-05 17:00:00,1607184000000,68.562,68.892,68.118,68.699,363.082
2020-12-05 18:00:00,1607187600000,68.414,68.846,68.266,68.828,68.328
2020-12-05 19:00:00,1607191200000,68.846,68.95,68.47,68.528,34.824
2020-12-05 20:00:00,1607194800000,68.59,69.004,68.562,68.846,31.403
2020-12-05 21:00:00,1607198400000,68.709,68.775,68.261,68.567,19.423
2020-12-05 22:00:00,1607202000000,68.699,68.846,68.508,68.606,79.603
2020-12-05 23:00:00,1607205600000,68.414,68.498,67.65,67.823,140.511
2020-12-06 00:00:00,1607209200000,67.873,68.846,67.825,68.798,33.262
2020-12-06 01:00:00,1607212800000,68.995,70.426,68.995,70.202,250.976
2020-12-06 02:00:00,1607216400000,70.382,70.421,69.841,70.067,45.112
2020-12-06 03:00:00,1607220000000,69.891,69.891,69.353,69.448,14.017
2020-12-06 04:00:00,1607223600000,69.354,69.354,68.827,69.143,50.555
2020-12-06 05:00:00,1607227200000,69.246,69.54,69.153,69.518,17.713
2020-12-06 06:00:00,1607230800000,69.443,69.443,68.665,68.995,55.457
2020-12-06 07:00:00,1607234400000,68.902,69.249,68.857,69.249,90.771
2020-12-06 08:00:00,1607238000000,69.291,69.491,69.153,69.3,4.1
2020-12-06 09:00:00,1607241600000,69.439,69.587,68.146,68.146,108.79
2020-12-06 10:00:00,1607245200000,68.143,68.551,67.663,68.042,313.794
2020-12-06 11:00:00,1607248800000,68.254,68.294,67.907,68.254,60.284
2020-12-06 12:00:00,1607252400000,68.255,68.699,67.823,68.657,33.603
2020-12-06 13:00:00,1607256000000,68.414,68.414,67.367,67.483,22.681
2020-12-06 14:00:00,1607259600000,67.662,67.85,66.579,67.218,138.347
2020-12-06 15:00:00,1607263200000,67.12,68.055,67.022,67.959,147.331
2020-12-06 16:00:00,1607266800000,68.042,68.254,67.669,67.81,79.528
2020-12-06 17:00:00,1607270400000,67.675,68.5,67.374,68.107,165.726
2020-12-06 18:00:00,1607274000000,68.15,68.403,67.971,68.0,209.499
2020-12-06 19:00:00,1607277600000,68.01,68.281,67.85,68.118,24.42
2020-12-06 20:00:00,1607281200000,67.971,68.324,67.82,68.324,68.262
2020-12-06 21:00:00,1607284800000,68.238,68.258,67.971,68.001,17.728
2020-12-06 22:00:00,1607288400000,68.073,68.403,67.823,68.403,81.379
2020-12-06 23:00:00,1607292000000,68.5,68.861,67.745,68.225,139.06
2020-12-07 00:00:00,1607295600000,68.315,69.429,68.315,69.118,335.285
2020-12-07 01:00:00,1607299200000,69.118,69.217,68.398,68.398,40.845
2020-12-07 02:00:00,1607302800000,68.619,68.681,68.068,68.471,70.723
2020-12-07 03:00:00,1607306400000,68.295,68.484,68.118,68.484,8.01
2020-12-07 04:00:00,1607310000000,68.266,68.776,68.266,68.776,11.617
2020-12-07 05:00:00,1607313600000,68.572,69.064,68.414,69.064,7.252
2020-12-07 06:00:00,1607317200000,68.857,69.268,68.857,68.97,46.676
2020-12-07 07:00:00,1607320800000,68.93,69.805,68.93,69.663,84.985
2020-12-07 08:00:00,1607324400000,69.815,70.043,69.648,69.939,89.835
2020-12-07 09:00:00,1607328000000,69.94,69.94,68.97,69.187,54.094
2020-12-07 10:00:00,1607331600000,69.153,69.18,68.562,69.009,85.537
2020-12-07 11:00:00,1607335200000,68.828,69.064,68.709,68.709,13.46
2020-12-07 12:00:00,1607338800000,68.915,68.915,68.225,68.323,59.906
2020-12-07 13:00:00,1607342400000,68.471,71.808,68.471,71.741,739.733
2020-12-07 14:00:00,1607346000000,71.886,71.923,70.482,70.722,529.802
2020-12-07 15:00:00,1607349600000,70.498,70.498,68.709,69.534,580.716
2020-12-07 16:00:00,1607353200000,69.448,70.125,69.448,69.933,194.644
2020-12-07 17:00:00,1607356800000,70.098,70.26,69.35,69.408,158.416
2020-12-07 18:00:00,1607360400000,69.3,69.551,69.032,69.267,46.036
2020-12-07 19:00:00,1607364000000,69.03,69.03,67.788,68.11,937.998
2020-12-07 20:00:00,1607367600000,68.322,68.556,68.234,68.471,357.665
2020-12-07 21:00:00,1607371200000,68.266,68.714,68.15,68.384,372.249
2020-12-07 22:00:00,1607374800000,68.619,68.877,68.619,68.877,277.322
2020-12-07 23:00:00,1607378400000,68.915,69.005,68.774,68.775,31.768
2020-12-08 00:00:00,1607382000000,68.775,69.527,68.709,69.153,43.812
2020-12-08 01:00:00,1607385600000,69.005,70.206,68.857,69.568,111.04
2020-12-08 02:00:00,1607389200000,69.586,69.586,69.006,69.384,87.953
2020-12-08 03:00:00,1607392800000,69.153,69.62,68.857,69.212,13.074
2020-12-08 04:00:00,1607396400000,69.107,69.212,68.81,68.863,17.718
2020-12-08 05:00:00,1607400000000,69.064,69.064,68.794,68.963,14.518
2020-12-08 06:00:00,1607403600000,69.064,69.212,69.017,69.212,9.932
2020-12-08 07:00:00,1607407200000,69.005,69.005,68.366,68.689,320.05
2020-12-08 08:00:00,1607410800000,68.689,68.97,68.237,68.237,267.059
2020-12-08 09:00:00,1607414400000,68.225,68.733,67.956,68.184,968.058
2020-12-08 10:00:00,1607418000000,68.132,68.368,66.268,66.677,1145.551
2020-12-08 11:00:00,1607421600000,66.612,67.243,66.269,66.848,342.02
2020-12-08 12:00:00,1607425200000,66.875,67.137,66.598,66.712,393.244
2020-12-08 13:00:00,1607428800000,66.661,67.201,65.44,66.354,805.395
2020-12-08 14:00:00,1607432400000,66.4,67.231,66.4,67.231,579.079
2020-12-08 15:00:00,1607436000000,67.226,67.27,66.684,66.872,255.149
2020-12-08 16:00:00,1607439600000,66.82,66.945,65.9,66.139,176.465
2020-12-08 17:00:00,1607443200000,66.044,66.414,64.659,65.506,1070.2
2020-12-08 18:00:00,1607446800000,65.498,66.232,65.472,66.193,335.598
2020-12-08 19:00:00,1607450400000,66.099,66.124,65.508,65.526,157.594
2020-12-08 20:00:00,1607454000000,65.508,65.77,65.113,65.169,85.803
2020-12-08 21:00:00,1607457600000,65.136,65.267,63.845,63.971,743.06
2020-12-08 22:00:00,1607461200000,63.897,64.771,63.664,64.51,520.325
2020-12-08 23:00:00,1607464800000,64.51,64.94,63.16,63.315,197.052
2020-12-09 00:00:00,1607468400000,63.074,64.031,62.603,63.719,1027.102
2020-12-09 01:00:00,1607472000000,63.593,64.147,62.8,63.088,526.956
2020-12-09 02:00:00,1607475600000,63.074,63.614,62.336,62.928,466.466
2020-12-09 03:00:00,1607479200000,62.835,63.384,62.508,63.106,297.113
2020-12-09 04:00:00,1607482800000,63.11,63.439,63.027,63.363,93.17
2020-12-09 05:00:00,1607486400000,63.321,63.321,62.336,62.5,172.935
2020-12-09 06:00:00,1607490000000,62.721,62.867,61.902,62.799,417.918
2020-12-09 07:00:00,1607493600000,62.829,63.198,62.688,62.688,38.743
2020-12-09 08:00:00,1607497200000,62.816,62.939,61.5,61.561,343.752
2020-12-09 09:00:00,1607500800000,61.487,62.015,59.681,61.451,953.117
2020-12-09 10:00:00,1607504400000,61.473,62.513,61.418,62.513,272.333
2020-12-09 11:00:00,1607508000000,62.536,63.591,62.044,63.246,523.218
2020-12-09 12:00:00,1607511600000,63.3,63.905,63.026,63.532,849.862
2020-12-09 13:00:00,1607515200000,63.569,64.099,63.088,63.088,887.64
2020-12-09 14:00:00,1607518800000,63.177,64.259,62.947,64.259,647.006
2020-12-09 15:00:00,1607522400000,64.251,64.439,63.833,63.92,609.839
2020-12-09 16:00:00,1607526000000,63.991,63.991,62.883,63.326,1541.487
2020-12-09 17:00:00,1607529600000,63.413,63.535,62.427,63.51,585.968
2020-12-09 18:00:00,1607533200000,63.644,64.108,62.915,63.164,991.962
2020-12-09 19:00:00,1607536800000,63.197,63.539,62.646,62.664,98.531
2020-12-09 20:00:00,1607540400000,62.856,62.991,62.598,62.8,124.403
2020-12-09 21:00:00,1607544000000,63.038,63.629,62.833,63.525,132.882
2020-12-09 22:00:00,1607547600000,63.516,64.5,63.429,64.408,337.845
2020-12-09 23:00:00,1607551200000,64.14,64.863,64.108,64.661,69.573
2020-12-10 00:00:00,1607554800000,64.632,64.847,64.255,64.302,119.756
2020-12-10 01:00:00,1607558400000,64.313,64.495,63.705,63.748,246.731
2020-12-10 02:00:00,1607562000000,63.68,64.046,63.289,63.676,175.388
2020-12-10 03:00:00,1607565600000,63.716,64.001,63.2,63.528,117.784
2020-12-10 04:00:00,1607569200000,63.513,63.781,63.373,63.619,34.273
2020-12-10 05:00:00,1607572800000,63.525,63.968,63.314,63.413,66.402
2020-12-10 06:00:00,1607576400000,63.413,63.437,62.598,62.843,86.256
2020-12-10 07:00:00,1607580000000,62.96,63.075,62.282,62.477,197.15
2020-12-10 08:00:00,1607583600000,62.42,62.95,62.42,62.859,77.589
2020-12-10 09:00:00,1607587200000,62.776,63.391,62.776,63.291,76.736
2020-12-10 10:00:00,1607590800000,63.2,63.355,62.073,62.1,187.526
2020-12-10 11:00:00,1607594400000,62.23,62.38,61.55,61.59,469.604
2020-12-10 12:00:00,1607598000000,61.73,62.372,61.614,62.267,123.56
2020-12-10 13:00:00,1607601600000,62.12,62.696,61.988,62.128,158.292
2020-12-10 14:00:00,1607605200000,62.086,62.409,61.293,62.409,528.807
2020-12-10 15:00:00,1607608800000,62.421,62.583,61.236,61.329,420.925
2020-12-10 16:00:00,1607612400000,61.319,61.564,60.458,61.541,724.596
2020-12-10 17:00:00,1607616000000,61.604,61.803,61.21,61.628,324.679
2020-12-10 18:00:00,1607619600000,61.637,61.65,61.306,61.611,259.06
2020-12-10 19:00:00,1607623200000,61.605,61.813,61.516,61.758,101.55
2020-12-10 20:00:00,1607626800000,61.802,62.015,61.425,61.935,191.257
2020-12-10 21:00:00,1607630400000,62.003,62.33,61.997,62.023,94.739
2020-12-10 22:00:00,1607634000000,62.128,62.372,61.816,62.036,85.737
2020-12-10 23:00:00,1607637600000,62.086,62.218,61.727,62.086,67.936
2020-12-11 00:00:00,1607641200000,62.25,62.323,61.591,61.692,106.007
2020-12-11 01:00:00,1607644800000,61.803,61.935,59.804,60.219,725.723
2020-12-11 02:00:00,1607648400000,60.081,60.594,58.477,59.175,1867.486
2020-12-11 03:00:00,1607652000000,59.268,59.487,58.741,58.741,547.549
2020-12-11 04:00:00,1607655600000,58.707,59.639,58.345,59.489,457.235
2020-12-11 05:00:00,1607659200000,59.454,59.718,59.085,59.359,224.665
2020-12-11 06:00:00,1607662800000,59.307,59.663,58.876,59.211,268.802
2020-12-11 07:00:00,1607666400000,59.189,59.561,58.256,58.957,492.716
2020-12-11 08:00:00,1607670000000,58.951,59.076,58.095,58.838,554.51
2020-12-11 09:00:00,1607673600000,58.811,59.473,58.699,58.982,568.548
2020-12-11 10:00:00,1607677200000,58.984,59.082,57.963,58.613,525.175
2020-12-11 11:00:00,1607680800000,58.644,58.999,57.89,58.46,458.886
2020-12-11 12:00:00,1607684400000,58.471,58.593,58.08,58.454,460.687
2020-12-11 13:00:00,1607688000000,58.447,59.839,58.319,59.625,874.884
2020-12-11 14:00:00,1607691600000,59.574,59.964,59.332,59.926,312.575
2020-12-11 15:00:00,1607695200000,59.885,60.909,59.774,60.417,908.289
2020-12-11 16:00:00,1607698800000,60.45,60.516,59.942,60.403,422.705
2020-12-11 17:00:00,1607702400000,60.416,60.615,59.437,59.522,775.523
2020-12-11 18:00:00,1607706000000,59.602,59.738,58.907,59.217,387.731
2020-12-11 19:00:00,1607709600000,59.311,59.48,58.81,59.389,342.531
2020-12-11 20:00:00,1607713200000,59.385,59.601,59.252,59.375,240.813
2020-12-11 21:00:00,1607716800000,59.33,59.725,59.126,59.64,285.624
2020-12-11 22:00:00,1607720400000,59.681,60.5,59.505,60.47,145.481
2020-12-11 23:00:00,1607724000000,60.501,60.682,60.274,60.392,237.978
2020-12-12 00:00:00,1607727600000,60.377,60.377,59.507,59.761,455.576
2020-12-12 01:00:00,1607731200000,59.821,62.234,59.56,62.173,726.947
2020-12-12 02:00:00,1607734800000,61.853,61.933,61.494,61.568,277.651
2020-12-12 03:00:00,1607738400000,61.509,62.066,61.509,61.866,153.57
2020-12-12 04:00:00,1607742000000,61.87,61.968,61.64,61.886,373.799
2020-12-12 05:00:00,1607745600000,61.809,62.412,61.577,62.372,163.97
2020-12-12 06:00:00,1607749200000,62.312,62.444,61.803,61.856,183.338
2020-12-12 07:00:00,1607752800000,61.884,62.215,61.733,62.083,103.23
2020-12-12 08:00:00,1607756400000,62.092,62.636,62.036,62.576,307.776
2020-12-12 09:00:00,1607760000000,62.522,62.663,62.051,62.25,284.403
2020-12-12 10:00:00,1607763600000,62.245,62.632,62.149,62.257,295.604
2020-12-12 11:00:00,1607767200000,62.329,62.667,61.856,61.927,481.857
2020-12-12 12:00:00,1607770800000,61.863,62.928,61.809,62.545,526.915
2020-12-12 13:00:00,1607774400000,62.684,62.712,62.228,62.273,377.854
2020-12-12 14:00:00,1607778000000,62.26,62.365,61.99,62.18,292.322
2020-12-12 15:00:00,1607781600000,62.119,62.437,61.56,61.844,480.026
2020-12-12 16:00:00,1607785200000,61.91,62.165,61.585,62.005,510.805
2020-12-12 17:00:00,1607788800000,62.048,62.759,62.048,62.471,919.794
2020-12-12 18:00:00,1607792400000,62.479,63.045,62.288,62.891,291.702
2020-12-12 19:00:00,1607796000000,62.88,63.552,62.787,63.327,964.77
2020-12-12 20:00:00,1607799600000,63.375,63.708,63.174,63.545,389.091
2020-12-12 21:00:00,1607803200000,63.636,63.679,63.297,63.637,238.568
2020-12-12 22:00:00,1607806800000,63.646,64.25,63.51,63.647,475.517
2020-12-12 23:00:00,1607810400000,63.717,64.058,63.492,63.646,177.213
2020-12-13 00:00:00,1607814000000,63.648,63.775,63.33,63.466,378.157
2020-12-13 01:00:00,1607817600000,63.46,63.749,62.678,63.036,314.418
2020-12-13 02:00:00,1607821200000,62.987,63.305,62.863,63.075,164.419
2020-12-13 03:00:00,1607824800000,63.033,63.082,62.686,63.027,212.243
2020-12-13 04:00:00,1607828400000,63.072,63.198,62.648,62.785,238.089
2020-12-13 05:00:00,1607832000000,62.852,63.202,62.565,62.84,209.262
2020-12-13 06:00:00,1607835600000,62.875,63.352,62.816,63.041,217.41
2020-12-13 07:00:00,1607839200000,63.048,63.846,63.048,63.741,254.223
2020-12-13 08:00:00,1607842800000,63.775,64.999,63.765,64.745,796.334
2020-12-13 09:00:00,1607846400000,64.721,65.494,64.684,65.426,937.19
2020-12-13 10:00:00,1607850000000,65.465,66.121,65.177,65.971,795.526
2020-12-13 11:00:00,1607853600000,65.94,66.776,65.94,66.528,688.797
2020-12-13 12:00:00,1607857200000,66.586,67.319,66.071,66.602,979.11
2020-12-13 13:00:00,1607860800000,66.677,67.275,66.165,66.943,1304.619
2020-12-13 14:00:00,1607864400000,67.009,67.458,66.522,66.663,454.842
2020-12-13 15:00:00,1607868000000,66.663,66.726,66.253,66.516,390.644
2020-12-13 16:00:00,1607871600000,66.6,66.715,65.598,66.684,832.595
2020-12-13 17:00:00,1607875200000,66.712,69.522,66.676,68.428,2086.282
2020-12-13 18:00:00,1607878800000,68.471,68.706,67.8,68.169,565.023
2020-12-13 19:00:00,1607882400000,68.19,68.198,67.699,67.899,445.348
2020-12-13 20:00:00,1607886000000,67.808,68.371,67.703,67.79,297.271
2020-12-13 21:00:00,1607889600000,67.786,67.908,67.255,67.743,391.539
2020-12-13 22:00:00,1607893200000,67.684,68.161,67.611,67.784,156.752
2020-12-13 23:00:00,1607896800000,67.838,67.962,66.633,67.284,500.234
2020-12-14 00:00:00,1607900400000,67.384,68.091,67.288,67.839,402.131
2020-12-14 01:00:00,1607904000000,67.796,67.829,66.38,66.684,506.69
2020-12-14 02:00:00,1607907600000,66.645,67.3,66.344,67.028,594.845
2020-12-14 03:00:00,1607911200000,67.047,68.216,66.735,68.216,466.706
2020-12-14 04:00:00,1607914800000,68.238,68.398,67.527,67.574,708.215
2020-12-14 05:00:00,1607918400000,67.614,67.793,66.357,66.82,636.456
2020-12-14 06:00:00,1607922000000,66.79,66.806,66.305,66.776,358.4
2020-12-14 07:00:00,1607925600000,66.841,67.581,66.721,67.581,290.108
2020-12-14 08:00:00,1607929200000,67.593,67.603,66.646,66.799,549.203
2020-12-14 09:00:00,1607932800000,66.799,67.312,66.757,67.252,267.356
2020-12-14 10:00:00,1607936400000,67.368,67.503,66.848,67.22,517.84
2020-12-14 11:00:00,1607940000000,67.238,67.473,65.878,66.184,635.582
2020-12-14 12:00:00,1607943600000,66.099,66.385,65.385,65.789,676.846
2020-12-14 13:00:00,1607947200000,65.8,66.196,65.316,65.684,401.782
2020-12-14 14:00:00,1607950800000,65.72,66.351,65.152,66.055,494.396
2020-12-14 15:00:00,1607954400000,66.083,66.293,65.48,66.243,445.286
2020-12-14 16:00:00,1607958000000,66.281,68.285,66.281,67.728,1509.444
2020-12-14 17:00:00,1607961600000,67.687,68.131,66.541,66.549,932.853
2020-12-14 18:00:00,1607965200000,66.554,66.684,66.123,66.529,843.24
2020-12-14 19:00:00,1607968800000,66.553,67.821,66.524,67.501,683.676
2020-12-14 20:00:00,1607972400000,67.533,67.533,67.097,67.326,389.754
2020-12-14 21:00:00,1607976000000,67.434,67.598,66.9,67.5,224.528
2020-12-14 22:00:00,1607979600000,67.495,67.669,66.97,67.17,292.823
2020-12-14 23:00:00,1607983200000,67.137,67.795,67.137,67.595,221.326
2020-12-15 00:00:00,1607986800000,67.725,68.166,67.393,67.908,425.462
2020-12-15 01:00:00,1607990400000,67.969,68.858,67.944,68.598,372.19
2020-12-15 02:00:00,1607994000000,68.667,68.768,68.179,68.703,301.38
2020-12-15 03:00:00,1607997600000,68.713,69.805,68.7,69.144,766.847
2020-12-15 04:00:00,1608001200000,69.198,69.381,68.636,68.803,638.768
2020-12-15 05:00:00,1608004800000,68.908,68.908,67.051,67.378,1150.101
2020-12-15 06:00:00,1608008400000,67.263,67.69,66.204,67.327,1611.252
2020-12-15 07:00:00,1608012000000,67.286,67.556,67.055,67.432,533.988
2020-12-15 08:00:00,1608015600000,67.383,67.684,67.095,67.468,474.886
2020-12-15 09:00:00,1608019200000,67.47,67.595,66.978,67.261,567.357
2020-12-15 10:00:00,1608022800000,67.22,67.291,66.427,67.0,651.708
2020-12-15 11:00:00,1608026400000,67.011,68.286,66.385,68.137,1304.361
2020-12-15 12:00:00,1608030000000,68.165,68.208,67.442,67.682,635.685
2020-12-15 13:00:00,1608033600000,67.65,68.258,67.32,67.37,471.598
2020-12-15 14:00:00,1608037200000,67.368,67.696,67.085,67.483,518.113
2020-12-15 15:00:00,1608040800000,67.581,67.999,66.908,67.074,886.646
2020-12-15 16:00:00,1608044400000,67.048,67.502,66.961,67.319,592.444
2020-12-15 17:00:00,1608048000000,67.286,67.865,66.862,67.542,1261.058
2020-12-15 18:00:00,1608051600000,67.548,67.548,67.161,67.225,266.389
2020-12-15 19:00:00,1608055200000,67.255,67.872,67.22,67.843,470.276
2020-12-15 20:00:00,1608058800000,67.821,68.144,67.555,67.718,540.401
2020-12-15 21:00:00,1608062400000,67.773,68.702,67.611,68.031,557.689
2020-12-15 22:00:00,1608066000000,68.098,68.098,67.263,67.596,302.359
2020-12-15 23:00:00,1608069600000,67.587,67.65,67.3,67.373,46.394
2020-12-16 00:00:00,1608073200000,67.388,67.391,66.831,67.114,282.723
2020-12-16 01:00:00,1608076800000,67.108,67.223,65.565,65.743,818.636
2020-12-16 02:00:00,1608080400000,65.732,66.464,64.655,65.59,1986.543
2020-12-16 03:00:00,1608084000000,65.621,66.502,65.566,66.37,370.934
2020-12-16 04:00:00,1608087600000,66.325,66.325,65.494,65.77,377.64
2020-12-16 05:00:00,1608091200000,65.712,65.996,65.407,65.734,308.458
2020-12-16 06:00:00,1608094800000,65.766,66.277,65.766,66.037,102.036
2020-12-16 07:00:00,1608098400000,66.012,66.718,65.913,66.682,245.766
2020-12-16 08:00:00,1608102000000,66.568,66.697,66.159,66.218,333.896
2020-12-16 09:00:00,1608105600000,66.214,66.581,66.003,66.533,474.131
2020-12-16 10:00:00,1608109200000,66.499,66.502,65.856,66.425,519.156
2020-12-16 11:00:00,1608112800000,66.381,68.0,66.233,67.939,933.863
2020-12-16 12:00:00,1608116400000,67.983,68.322,67.379,67.71,1128.582
2020-12-16 13:00:00,1608120000000,67.773,68.911,67.076,67.638,1096.04
2020-12-16 14:00:00,1608123600000,67.707,70.3,67.577,70.202,1221.553
2020-12-16 15:00:00,1608127200000,70.071,72.578,69.744,71.588,4539.973
2020-12-16 16:00:00,1608130800000,71.599,72.828,71.169,72.582,2186.657
2020-12-16 17:00:00,1608134400000,72.8,74.645,72.627,74.077,2238.555
2020-12-16 18:00:00,1608138000000,74.118,74.151,72.968,73.276,1215.06
2020-12-16 19:00:00,1608141600000,73.277,73.687,72.77,72.926,606.439
2020-12-16 20:00:00,1608145200000,72.974,74.101,72.77,73.66,911.596
2020-12-16 21:00:00,1608148800000,73.833,74.181,73.636,73.832,1239.307
2020-12-16 22:00:00,1608152400000,73.805,75.4,73.805,74.802,1122.825
2020-12-16 23:00:00,1608156000000,75.067,76.263,74.938,75.577,1097.008
2020-12-17 00:00:00,1608159600000,75.55,76.706,74.9,76.478,2016.298
2020-12-17 01:00:00,1608163200000,76.417,77.499,75.252,76.088,1781.628
2020-12-17 02:00:00,1608166800000,76.138,76.976,75.595,75.822,1701.879
2020-12-17 03:00:00,1608170400000,76.049,76.16,75.16,75.872,1243.143
2020-12-17 04:00:00,1608174000000,75.871,76.59,73.936,74.806,967.586
2020-12-17 05:00:00,1608177600000,74.804,75.405,74.738,74.961,368.985
2020-12-17 06:00:00,1608181200000,74.968,76.557,74.905,76.391,708.585
2020-12-17 07:00:00,1608184800000,76.422,76.422,75.0,75.498,922.062
2020-12-17 08:00:00,1608188400000,75.456,76.164,75.275,75.899,716.288
2020-12-17 09:00:00,1608192000000,75.955,77.797,75.916,77.284,1420.758
2020-12-17 10:00:00,1608195600000,77.039,78.308,75.085,76.552,3913.197
2020-12-17 11:00:00,1608199200000,76.644,84.372,76.644,82.428,5881.599
2020-12-17 12:00:00,1608202800000,82.162,82.479,80.648,82.0,1593.961
2020-12-17 13:00:00,1608206400000,82.167,82.868,81.057,82.7,1054.439
2020-12-17 14:00:00,1608210000000,82.854,83.346,81.088,82.059,1656.238
2020-12-17 15:00:00,1608213600000,82.015,84.783,81.685,83.663,1465.971
2020-12-17 16:00:00,1608217200000,84.101,86.891,84.054,86.824,2163.961
2020-12-17 17:00:00,1608220800000,86.988,89.623,86.493,88.365,5068.298
2020-12-17 18:00:00,1608224400000,88.227,88.7,82.342,82.342,2332.988
2020-12-17 19:00:00,1608228000000,82.949,85.628,79.072,85.277,3864.063
2020-12-17 20:00:00,1608231600000,85.343,86.142,82.162,82.939,1596.298
2020-12-17 21:00:00,1608235200000,82.783,84.428,81.102,82.938,1741.323
2020-12-17 22:00:00,1608238800000,82.824,83.559,80.35,83.052,1052.528
2020-12-17 23:00:00,1608242400000,83.108,85.23,82.954,84.561,675.859
2020-12-18 00:00:00,1608246000000,84.214,84.214,82.01,82.533,746.483
2020-12-18 01:00:00,1608249600000,82.578,85.022,81.0,84.994,1325.769
2020-12-18 02:00:00,1608253200000,84.95,89.237,84.044,88.42,2015.723
2020-12-18 03:00:00,1608256800000,88.208,92.0,87.961,88.937,1722.138
2020-12-18 04:00:00,1608260400000,88.827,89.772,87.52,88.099,959.956
2020-12-18 05:00:00,1608264000000,88.06,89.113,85.959,87.398,810.192
2020-12-18 06:00:00,1608267600000,87.401,88.916,87.323,88.451,485.721
2020-12-18 07:00:00,1608271200000,88.769,90.486,87.668,88.051,818.324
2020-12-18 08:00:00,1608274800000,88.05,89.5,87.766,89.405,541.699
2020-12-18 09:00:00,1608278400000,89.571,90.398,88.301,89.442,656.61
2020-12-18 10:00:00,1608282000000,89.319,91.478,88.782,91.478,578.771
2020-12-18 11:00:00,1608285600000,91.479,91.479,89.201,90.645,880.942
2020-12-18 12:00:00,1608289200000,90.308,90.308,87.857,88.715,1066.019
2020-12-18 13:00:00,1608292800000,88.916,89.654,87.0,88.85,538.614
2020-12-18 14:00:00,1608296400000,88.937,89.307,86.228,86.228,702.424
2020-12-18 15:00:00,1608300000000,86.505,87.109,84.155,86.671,2171.141
2020-12-18 16:00:00,1608303600000,86.624,86.782,84.944,86.255,1182.367
2020-12-18 17:00:00,1608307200000,86.043,87.244,85.203,86.9,1044.142
2020-12-18 18:00:00,1608310800000,86.829,89.143,86.386,88.459,842.312
2020-12-18 19:00:00,1608314400000,88.408,88.621,87.256,87.9,551.225
2020-12-18 20:00:00,1608318000000,87.741,88.091,86.561,86.842,327.563
2020-12-18 21:00:00,1608321600000,87.128,87.857,85.824,87.857,665.978
2020-12-18 22:00:00,1608325200000,87.85,89.807,87.85,87.999,1557.123
2020-12-18 23:00:00,1608328800000,88.058,88.765,87.286,88.552,408.317
2020-12-19 00:00:00,1608332400000,88.269,89.546,87.96,89.423,356.646
2020-12-19 01:00:00,1608336000000,89.548,89.788,88.242,88.677,365.289
2020-12-19 02:00:00,1608339600000,88.573,89.099,87.742,88.625,280.784
2020-12-19 03:00:00,1608343200000,88.335,89.099,88.1,89.074,185.256
2020-12-19 04:00:00,1608346800000,89.2,89.201,88.254,88.254,129.752
2020-12-19 05:00:00,1608350400000,88.373,88.471,87.922,88.38,50.481
2020-12-19 06:00:00,1608354000000,88.403,88.6,87.21,87.377,315.609
2020-12-19 07:00:00,1608357600000,87.353,87.439,86.2,86.76,696.88
2020-12-19 08:00:00,1608361200000,86.802,87.614,86.761,87.024,281.184
2020-12-19 09:00:00,1608364800000,87.217,88.099,86.754,88.058,508.09
2020-12-19 10:00:00,1608368400000,88.075,88.075,87.398,87.9,289.937
2020-12-19 11:00:00,1608372000000,88.099,88.918,88.099,88.702,226.873
2020-12-19 12:00:00,1608375600000,88.543,89.119,88.2,88.45,238.913
2020-12-19 13:00:00,1608379200000,88.366,93.1,88.366,91.788,1554.869
2020-12-19 14:00:00,1608382800000,91.689,92.967,90.754,92.967,915.467
2020-12-19 15:00:00,1608386400000,92.985,94.876,91.25,93.417,1813.545
